"id","link","internalLevel","internalSubtype","quality","value","level","enchantName","enchantDesc","setMaxEquipCount","setBonusDesc1","setBonusDesc2","setBonusDesc3","traitDesc","comment"
"881325","|H0:item:23668:19:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","19","2","11","3","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 9 Stamina Recovery","(3 items) Adds 67 Maximum Stamina","(4 items) Adds 9 Stamina Recovery","Increase Maximum Stamina by |cffffff70|r.","unknown"
"880843","|H0:item:23668:3:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","3","2","12","3","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 12 Stamina Recovery","(3 items) Adds 90 Maximum Stamina","(4 items) Adds 12 Stamina Recovery","Increase Maximum Stamina by |cffffff90|r.","dropped"
"881634","|H0:item:23668:26:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","26","2","12","3","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 12 Stamina Recovery","(3 items) Adds 90 Maximum Stamina","(4 items) Adds 12 Stamina Recovery","Increase Maximum Stamina by |cffffff90|r.","crafted"
"881645","|H0:item:23668:31:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","31","2","12","3","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 10 Stamina Recovery","(3 items) Adds 78 Maximum Stamina","(4 items) Adds 10 Stamina Recovery","Increase Maximum Stamina by |cffffff80|r.","crafted"
"880849","|H0:item:23668:9:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","9","2","13","3","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 13 Stamina Recovery","(3 items) Adds 101 Maximum Stamina","(4 items) Adds 13 Stamina Recovery","Increase Maximum Stamina by |cffffff100|r.","dropped"
"881384","|H0:item:23668:21:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","21","2","13","3","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 13 Stamina Recovery","(3 items) Adds 101 Maximum Stamina","(4 items) Adds 13 Stamina Recovery","Increase Maximum Stamina by |cffffff100|r.","crafted"
"881885","|H0:item:23668:122:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","122","3","8","3","Stamina Recovery Enchantment","Adds |cffffff16|r Stamina Recovery.","0","(2 items) Adds 4 Stamina Recovery","(3 items) Adds 33 Maximum Stamina","(4 items) Adds 4 Stamina Recovery","Increase Maximum Stamina by |cffffff40|r.","unknown"
"880844","|H0:item:23668:4:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","4","3","15","3","Stamina Recovery Enchantment","Adds |cffffff16|r Stamina Recovery.","4","(2 items) Adds 15 Stamina Recovery","(3 items) Adds 112 Maximum Stamina","(4 items) Adds 15 Stamina Recovery","Increase Maximum Stamina by |cffffff110|r.","dropped"
"881711","|H0:item:23668:50:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","50","3","15","3","Stamina Recovery Enchantment","Adds |cffffff16|r Stamina Recovery.","4","(2 items) Adds 15 Stamina Recovery","(3 items) Adds 112 Maximum Stamina","(4 items) Adds 15 Stamina Recovery","Increase Maximum Stamina by |cffffff110|r.","unknown"
"880847","|H0:item:23668:7:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","7","3","16","3","Stamina Recovery Enchantment","Adds |cffffff16|r Stamina Recovery.","4","(2 items) Adds 16 Stamina Recovery","(3 items) Adds 123 Maximum Stamina","(4 items) Adds 16 Stamina Recovery","Increase Maximum Stamina by |cffffff120|r.","dropped"
"881275","|H0:item:23668:11:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","11","3","16","3","Stamina Recovery Enchantment","Adds |cffffff16|r Stamina Recovery.","4","(2 items) Adds 16 Stamina Recovery","(3 items) Adds 123 Maximum Stamina","(4 items) Adds 16 Stamina Recovery","Increase Maximum Stamina by |cffffff120|r.","dropped"
"881385","|H0:item:23668:22:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","22","3","16","3","Stamina Recovery Enchantment","Adds |cffffff16|r Stamina Recovery.","4","(2 items) Adds 18 Stamina Recovery","(3 items) Adds 135 Maximum Stamina","(4 items) Adds 18 Stamina Recovery","Increase Maximum Stamina by |cffffff130|r.","crafted"
"881635","|H0:item:23668:27:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","27","3","16","3","Stamina Recovery Enchantment","Adds |cffffff16|r Stamina Recovery.","4","(2 items) Adds 16 Stamina Recovery","(3 items) Adds 123 Maximum Stamina","(4 items) Adds 16 Stamina Recovery","Increase Maximum Stamina by |cffffff120|r.","crafted"
"881710","|H0:item:23668:49:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","49","3","16","3","Stamina Recovery Enchantment","Adds |cffffff16|r Stamina Recovery.","4","(2 items) Adds 16 Stamina Recovery","(3 items) Adds 123 Maximum Stamina","(4 items) Adds 16 Stamina Recovery","Increase Maximum Stamina by |cffffff120|r.","unknown"
"881886","|H0:item:23668:123:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","123","4","8","3","Stamina Recovery Enchantment","Adds |cffffff17|r Stamina Recovery.","0","(2 items) Adds 4 Stamina Recovery","(3 items) Adds 33 Maximum Stamina","(4 items) Adds 4 Stamina Recovery","Increase Maximum Stamina by |cffffff40|r.","unknown"
"880845","|H0:item:23668:5:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","5","4","17","3","Stamina Recovery Enchantment","Adds |cffffff17|r Stamina Recovery.","4","(2 items) Adds 19 Stamina Recovery","(3 items) Adds 146 Maximum Stamina","(4 items) Adds 19 Stamina Recovery","Increase Maximum Stamina by |cffffff140|r.","dropped"
"880848","|H0:item:23668:8:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","8","4","18","3","Stamina Recovery Enchantment","Adds |cffffff17|r Stamina Recovery.","4","(2 items) Adds 21 Stamina Recovery","(3 items) Adds 157 Maximum Stamina","(4 items) Adds 21 Stamina Recovery","Increase Maximum Stamina by |cffffff150|r.","dropped"
"881386","|H0:item:23668:23:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","23","4","18","3","Stamina Recovery Enchantment","Adds |cffffff17|r Stamina Recovery.","4","(2 items) Adds 22 Stamina Recovery","(3 items) Adds 168 Maximum Stamina","(4 items) Adds 22 Stamina Recovery","Increase Maximum Stamina by |cffffff160|r.","crafted"
"881636","|H0:item:23668:28:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","28","4","18","3","Stamina Recovery Enchantment","Adds |cffffff17|r Stamina Recovery.","4","(2 items) Adds 21 Stamina Recovery","(3 items) Adds 157 Maximum Stamina","(4 items) Adds 21 Stamina Recovery","Increase Maximum Stamina by |cffffff150|r.","crafted"
"881887","|H0:item:23668:124:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","124","5","8","3","Stamina Recovery Enchantment","Adds |cffffff18|r Stamina Recovery.","0","(2 items) Adds 4 Stamina Recovery","(3 items) Adds 33 Maximum Stamina","(4 items) Adds 4 Stamina Recovery","Increase Maximum Stamina by |cffffff40|r.","unknown"
"880846","|H0:item:23668:6:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","6","5","20","3","Stamina Recovery Enchantment","Adds |cffffff18|r Stamina Recovery.","4","(2 items) Adds 24 Stamina Recovery","(3 items) Adds 180 Maximum Stamina","(4 items) Adds 24 Stamina Recovery","Increase Maximum Stamina by |cffffff170|r.","dropped"
"881637","|H0:item:23668:29:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","29","5","20","3","Stamina Recovery Enchantment","Adds |cffffff18|r Stamina Recovery.","4","(2 items) Adds 25 Stamina Recovery","(3 items) Adds 191 Maximum Stamina","(4 items) Adds 25 Stamina Recovery","Increase Maximum Stamina by |cffffff180|r.","crafted"
"881387","|H0:item:23668:24:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","24","5","21","3","Stamina Recovery Enchantment","Adds |cffffff18|r Stamina Recovery.","4","(2 items) Adds 27 Stamina Recovery","(3 items) Adds 202 Maximum Stamina","(4 items) Adds 27 Stamina Recovery","Increase Maximum Stamina by |cffffff190|r.","crafted"
"880850","|H0:item:23668:1:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","1","0","10","4","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 6 Stamina Recovery","(3 items) Adds 45 Maximum Stamina","(4 items) Adds 6 Stamina Recovery","Increase Maximum Stamina by |cffffff50|r.","dropped"
"882179","|H0:item:23668:177:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","177","0","11","4","","","4","(2 items) Adds 7 Stamina Recovery","(3 items) Adds 56 Maximum Stamina","(4 items) Adds 7 Stamina Recovery","Increase Maximum Stamina by |cffffff60|r.","unknown"
"882129","|H0:item:23668:175:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","175","1","10","4","Stamina Recovery Enchantment","Adds |cffffff13|r Stamina Recovery.","4","(2 items) Adds 6 Stamina Recovery","(3 items) Adds 45 Maximum Stamina","(4 items) Adds 6 Stamina Recovery","Increase Maximum Stamina by |cffffff50|r.","unknown"
"880851","|H0:item:23668:2:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","2","1","11","4","Stamina Recovery Enchantment","Adds |cffffff13|r Stamina Recovery.","4","(2 items) Adds 7 Stamina Recovery","(3 items) Adds 56 Maximum Stamina","(4 items) Adds 7 Stamina Recovery","Increase Maximum Stamina by |cffffff60|r.","dropped"
"881638","|H0:item:23668:25:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","25","1","11","4","Stamina Recovery Enchantment","Adds |cffffff13|r Stamina Recovery.","4","(2 items) Adds 9 Stamina Recovery","(3 items) Adds 67 Maximum Stamina","(4 items) Adds 9 Stamina Recovery","Increase Maximum Stamina by |cffffff70|r.","crafted"
"881388","|H0:item:23668:20:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","20","1","12","4","Stamina Recovery Enchantment","Adds |cffffff13|r Stamina Recovery.","4","(2 items) Adds 10 Stamina Recovery","(3 items) Adds 78 Maximum Stamina","(4 items) Adds 10 Stamina Recovery","Increase Maximum Stamina by |cffffff80|r.","crafted"
"881888","|H0:item:23668:121:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","121","2","10","4","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 6 Stamina Recovery","(3 items) Adds 45 Maximum Stamina","(4 items) Adds 6 Stamina Recovery","Increase Maximum Stamina by |cffffff50|r.","unknown"
"881326","|H0:item:23668:19:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","19","2","12","4","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 10 Stamina Recovery","(3 items) Adds 78 Maximum Stamina","(4 items) Adds 10 Stamina Recovery","Increase Maximum Stamina by |cffffff80|r.","unknown"
"881646","|H0:item:23668:31:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","31","2","12","4","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 12 Stamina Recovery","(3 items) Adds 90 Maximum Stamina","(4 items) Adds 12 Stamina Recovery","Increase Maximum Stamina by |cffffff90|r.","crafted"
"880852","|H0:item:23668:3:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","3","2","13","4","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 13 Stamina Recovery","(3 items) Adds 101 Maximum Stamina","(4 items) Adds 13 Stamina Recovery","Increase Maximum Stamina by |cffffff100|r.","dropped"
"881639","|H0:item:23668:26:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","26","2","13","4","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 13 Stamina Recovery","(3 items) Adds 101 Maximum Stamina","(4 items) Adds 13 Stamina Recovery","Increase Maximum Stamina by |cffffff100|r.","crafted"
"880858","|H0:item:23668:9:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","9","2","15","4","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 15 Stamina Recovery","(3 items) Adds 112 Maximum Stamina","(4 items) Adds 15 Stamina Recovery","Increase Maximum Stamina by |cffffff110|r.","dropped"
"881389","|H0:item:23668:21:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","21","2","15","4","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 15 Stamina Recovery","(3 items) Adds 112 Maximum Stamina","(4 items) Adds 15 Stamina Recovery","Increase Maximum Stamina by |cffffff110|r.","crafted"
"881889","|H0:item:23668:122:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","122","3","10","4","Stamina Recovery Enchantment","Adds |cffffff16|r Stamina Recovery.","0","(2 items) Adds 6 Stamina Recovery","(3 items) Adds 45 Maximum Stamina","(4 items) Adds 6 Stamina Recovery","Increase Maximum Stamina by |cffffff50|r.","unknown"
"880853","|H0:item:23668:4:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","4","3","16","4","Stamina Recovery Enchantment","Adds |cffffff16|r Stamina Recovery.","4","(2 items) Adds 16 Stamina Recovery","(3 items) Adds 123 Maximum Stamina","(4 items) Adds 16 Stamina Recovery","Increase Maximum Stamina by |cffffff120|r.","dropped"
"880856","|H0:item:23668:7:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","7","3","16","4","Stamina Recovery Enchantment","Adds |cffffff16|r Stamina Recovery.","4","(2 items) Adds 18 Stamina Recovery","(3 items) Adds 135 Maximum Stamina","(4 items) Adds 18 Stamina Recovery","Increase Maximum Stamina by |cffffff130|r.","dropped"
"881276","|H0:item:23668:11:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","11","3","16","4","Stamina Recovery Enchantment","Adds |cffffff16|r Stamina Recovery.","4","(2 items) Adds 18 Stamina Recovery","(3 items) Adds 135 Maximum Stamina","(4 items) Adds 18 Stamina Recovery","Increase Maximum Stamina by |cffffff130|r.","dropped"
"881640","|H0:item:23668:27:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","27","3","16","4","Stamina Recovery Enchantment","Adds |cffffff16|r Stamina Recovery.","4","(2 items) Adds 18 Stamina Recovery","(3 items) Adds 135 Maximum Stamina","(4 items) Adds 18 Stamina Recovery","Increase Maximum Stamina by |cffffff130|r.","crafted"
"881712","|H0:item:23668:49:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","49","3","16","4","Stamina Recovery Enchantment","Adds |cffffff16|r Stamina Recovery.","4","(2 items) Adds 18 Stamina Recovery","(3 items) Adds 135 Maximum Stamina","(4 items) Adds 18 Stamina Recovery","Increase Maximum Stamina by |cffffff130|r.","unknown"
"881713","|H0:item:23668:50:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","50","3","16","4","Stamina Recovery Enchantment","Adds |cffffff16|r Stamina Recovery.","4","(2 items) Adds 16 Stamina Recovery","(3 items) Adds 123 Maximum Stamina","(4 items) Adds 16 Stamina Recovery","Increase Maximum Stamina by |cffffff120|r.","unknown"
"881390","|H0:item:23668:22:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","22","3","17","4","Stamina Recovery Enchantment","Adds |cffffff16|r Stamina Recovery.","4","(2 items) Adds 19 Stamina Recovery","(3 items) Adds 146 Maximum Stamina","(4 items) Adds 19 Stamina Recovery","Increase Maximum Stamina by |cffffff140|r.","crafted"
"881890","|H0:item:23668:123:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","123","4","10","4","Stamina Recovery Enchantment","Adds |cffffff17|r Stamina Recovery.","0","(2 items) Adds 6 Stamina Recovery","(3 items) Adds 45 Maximum Stamina","(4 items) Adds 6 Stamina Recovery","Increase Maximum Stamina by |cffffff50|r.","unknown"
"880854","|H0:item:23668:5:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","5","4","18","4","Stamina Recovery Enchantment","Adds |cffffff17|r Stamina Recovery.","4","(2 items) Adds 21 Stamina Recovery","(3 items) Adds 157 Maximum Stamina","(4 items) Adds 21 Stamina Recovery","Increase Maximum Stamina by |cffffff150|r.","dropped"
"880857","|H0:item:23668:8:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","8","4","18","4","Stamina Recovery Enchantment","Adds |cffffff17|r Stamina Recovery.","4","(2 items) Adds 22 Stamina Recovery","(3 items) Adds 168 Maximum Stamina","(4 items) Adds 22 Stamina Recovery","Increase Maximum Stamina by |cffffff160|r.","dropped"
"881641","|H0:item:23668:28:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","28","4","18","4","Stamina Recovery Enchantment","Adds |cffffff17|r Stamina Recovery.","4","(2 items) Adds 22 Stamina Recovery","(3 items) Adds 168 Maximum Stamina","(4 items) Adds 22 Stamina Recovery","Increase Maximum Stamina by |cffffff160|r.","crafted"
"881391","|H0:item:23668:23:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","23","4","20","4","Stamina Recovery Enchantment","Adds |cffffff17|r Stamina Recovery.","4","(2 items) Adds 24 Stamina Recovery","(3 items) Adds 180 Maximum Stamina","(4 items) Adds 24 Stamina Recovery","Increase Maximum Stamina by |cffffff170|r.","crafted"
"881891","|H0:item:23668:124:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","124","5","10","4","Stamina Recovery Enchantment","Adds |cffffff18|r Stamina Recovery.","0","(2 items) Adds 6 Stamina Recovery","(3 items) Adds 45 Maximum Stamina","(4 items) Adds 6 Stamina Recovery","Increase Maximum Stamina by |cffffff50|r.","unknown"
"880855","|H0:item:23668:6:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","6","5","20","4","Stamina Recovery Enchantment","Adds |cffffff18|r Stamina Recovery.","4","(2 items) Adds 25 Stamina Recovery","(3 items) Adds 191 Maximum Stamina","(4 items) Adds 25 Stamina Recovery","Increase Maximum Stamina by |cffffff180|r.","dropped"
"881392","|H0:item:23668:24:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","24","5","21","4","Stamina Recovery Enchantment","Adds |cffffff18|r Stamina Recovery.","4","(2 items) Adds 28 Stamina Recovery","(3 items) Adds 213 Maximum Stamina","(4 items) Adds 28 Stamina Recovery","Increase Maximum Stamina by |cffffff200|r.","crafted"
"881642","|H0:item:23668:29:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","29","5","21","4","Stamina Recovery Enchantment","Adds |cffffff18|r Stamina Recovery.","4","(2 items) Adds 27 Stamina Recovery","(3 items) Adds 202 Maximum Stamina","(4 items) Adds 27 Stamina Recovery","Increase Maximum Stamina by |cffffff190|r.","crafted"
"880859","|H0:item:23668:1:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","1","0","11","5","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 7 Stamina Recovery","(3 items) Adds 56 Maximum Stamina","(4 items) Adds 7 Stamina Recovery","Increase Maximum Stamina by |cffffff60|r.","dropped"
"882180","|H0:item:23668:177:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","177","0","11","5","","","4","(2 items) Adds 9 Stamina Recovery","(3 items) Adds 67 Maximum Stamina","(4 items) Adds 9 Stamina Recovery","Increase Maximum Stamina by |cffffff70|r.","unknown"
"880860","|H0:item:23668:2:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","2","1","11","5","Stamina Recovery Enchantment","Adds |cffffff13|r Stamina Recovery.","4","(2 items) Adds 9 Stamina Recovery","(3 items) Adds 67 Maximum Stamina","(4 items) Adds 9 Stamina Recovery","Increase Maximum Stamina by |cffffff70|r.","dropped"
"882130","|H0:item:23668:175:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","175","1","11","5","Stamina Recovery Enchantment","Adds |cffffff13|r Stamina Recovery.","4","(2 items) Adds 7 Stamina Recovery","(3 items) Adds 56 Maximum Stamina","(4 items) Adds 7 Stamina Recovery","Increase Maximum Stamina by |cffffff60|r.","unknown"
"881393","|H0:item:23668:20:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","20","1","12","5","Stamina Recovery Enchantment","Adds |cffffff13|r Stamina Recovery.","4","(2 items) Adds 12 Stamina Recovery","(3 items) Adds 90 Maximum Stamina","(4 items) Adds 12 Stamina Recovery","Increase Maximum Stamina by |cffffff90|r.","crafted"
"881892","|H0:item:23668:121:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","121","2","11","5","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 7 Stamina Recovery","(3 items) Adds 56 Maximum Stamina","(4 items) Adds 7 Stamina Recovery","Increase Maximum Stamina by |cffffff60|r.","unknown"
"881327","|H0:item:23668:19:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","19","2","12","5","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 12 Stamina Recovery","(3 items) Adds 90 Maximum Stamina","(4 items) Adds 12 Stamina Recovery","Increase Maximum Stamina by |cffffff90|r.","unknown"
"881647","|H0:item:23668:31:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","31","2","13","5","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 13 Stamina Recovery","(3 items) Adds 101 Maximum Stamina","(4 items) Adds 13 Stamina Recovery","Increase Maximum Stamina by |cffffff100|r.","crafted"
"880861","|H0:item:23668:3:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","3","2","15","5","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 15 Stamina Recovery","(3 items) Adds 112 Maximum Stamina","(4 items) Adds 15 Stamina Recovery","Increase Maximum Stamina by |cffffff110|r.","dropped"
"880867","|H0:item:23668:9:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","9","2","16","5","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 16 Stamina Recovery","(3 items) Adds 123 Maximum Stamina","(4 items) Adds 16 Stamina Recovery","Increase Maximum Stamina by |cffffff120|r.","dropped"
"881394","|H0:item:23668:21:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","21","2","16","5","Stamina Recovery Enchantment","Adds |cffffff14|r Stamina Recovery.","4","(2 items) Adds 16 Stamina Recovery","(3 items) Adds 123 Maximum Stamina","(4 items) Adds 16 Stamina Recovery","Increase Maximum Stamina by |cffffff120|r.","crafted"
"881893","|H0:item:23668:122:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","122","3","11","5","Stamina Recovery Enchantment","Adds |cffffff16|r Stamina Recovery.","0","(2 items) Adds 7 Stamina Recovery","(3 items) Adds 56 Maximum Stamina","(4 items) Adds 7 Stamina Recovery","Increase Maximum Stamina by |cffffff60|r.","unknown"
