"id","link","internalLevel","internalSubtype","name","quality","value","level","enchantName","enchantDesc","comment"
"970622","|H0:item:26588:28:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","28","trifling glyph of stamina","4","3","4","Maximum Stamina Enchantment","Adds |cffffff84|r Maximum Stamina.","crafted"
"970372","|H0:item:26588:23:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","23","trifling glyph of stamina","4","4","4","Maximum Stamina Enchantment","Adds |cffffff84|r Maximum Stamina.","crafted"
"970872","|H0:item:26588:124:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","124","trifling glyph of stamina","5","2","4","Maximum Stamina Enchantment","Adds |cffffff91|r Maximum Stamina.","unknown"
"969836","|H0:item:26588:6:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","6","trifling glyph of stamina","5","4","4","Maximum Stamina Enchantment","Adds |cffffff91|r Maximum Stamina.","dropped"
"970373","|H0:item:26588:24:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","24","trifling glyph of stamina","5","4","4","Maximum Stamina Enchantment","Adds |cffffff91|r Maximum Stamina.","crafted"
"970623","|H0:item:26588:29:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","4","29","trifling glyph of stamina","5","4","4","Maximum Stamina Enchantment","Adds |cffffff91|r Maximum Stamina.","crafted"
"969840","|H0:item:26588:1:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","1","trifling glyph of stamina","0","2","5","Maximum Stamina Enchantment","Adds |cffffff75|r Maximum Stamina.","dropped"
"971161","|H0:item:26588:177:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","177","trifling glyph of stamina","0","2","5","","","unknown"
"969841","|H0:item:26588:2:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","2","trifling glyph of stamina","1","2","5","Maximum Stamina Enchantment","Adds |cffffff70|r Maximum Stamina.","dropped"
"970374","|H0:item:26588:20:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","20","trifling glyph of stamina","1","2","5","Maximum Stamina Enchantment","Adds |cffffff70|r Maximum Stamina.","crafted"
"971111","|H0:item:26588:175:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","175","trifling glyph of stamina","1","2","5","Maximum Stamina Enchantment","Adds |cffffff70|r Maximum Stamina.","unknown"
"970308","|H0:item:26588:19:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","19","trifling glyph of stamina","2","2","5","Maximum Stamina Enchantment","Adds |cffffff75|r Maximum Stamina.","unknown"
"970628","|H0:item:26588:31:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","31","trifling glyph of stamina","2","2","5","Maximum Stamina Enchantment","Adds |cffffff75|r Maximum Stamina.","crafted"
"970873","|H0:item:26588:121:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","121","trifling glyph of stamina","2","2","5","Maximum Stamina Enchantment","Adds |cffffff75|r Maximum Stamina.","unknown"
"969842","|H0:item:26588:3:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","3","trifling glyph of stamina","2","3","5","Maximum Stamina Enchantment","Adds |cffffff75|r Maximum Stamina.","dropped"
"969848","|H0:item:26588:9:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","9","trifling glyph of stamina","2","3","5","Maximum Stamina Enchantment","Adds |cffffff75|r Maximum Stamina.","dropped"
"970375","|H0:item:26588:21:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","21","trifling glyph of stamina","2","3","5","Maximum Stamina Enchantment","Adds |cffffff75|r Maximum Stamina.","crafted"
"970874","|H0:item:26588:122:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","122","trifling glyph of stamina","3","2","5","Maximum Stamina Enchantment","Adds |cffffff80|r Maximum Stamina.","unknown"
"969843","|H0:item:26588:4:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","4","trifling glyph of stamina","3","3","5","Maximum Stamina Enchantment","Adds |cffffff80|r Maximum Stamina.","dropped"
"969846","|H0:item:26588:7:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","7","trifling glyph of stamina","3","3","5","Maximum Stamina Enchantment","Adds |cffffff80|r Maximum Stamina.","dropped"
"970258","|H0:item:26588:11:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","11","trifling glyph of stamina","3","3","5","Maximum Stamina Enchantment","Adds |cffffff80|r Maximum Stamina.","dropped"
"970376","|H0:item:26588:22:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","22","trifling glyph of stamina","3","3","5","Maximum Stamina Enchantment","Adds |cffffff80|r Maximum Stamina.","crafted"
"970695","|H0:item:26588:49:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","49","trifling glyph of stamina","3","3","5","Maximum Stamina Enchantment","Adds |cffffff80|r Maximum Stamina.","unknown"
"970696","|H0:item:26588:50:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","50","trifling glyph of stamina","3","3","5","Maximum Stamina Enchantment","Adds |cffffff80|r Maximum Stamina.","unknown"
"970875","|H0:item:26588:123:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","123","trifling glyph of stamina","4","2","5","Maximum Stamina Enchantment","Adds |cffffff84|r Maximum Stamina.","unknown"
"969844","|H0:item:26588:5:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","5","trifling glyph of stamina","4","3","5","Maximum Stamina Enchantment","Adds |cffffff84|r Maximum Stamina.","dropped"
"969847","|H0:item:26588:8:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","8","trifling glyph of stamina","4","4","5","Maximum Stamina Enchantment","Adds |cffffff84|r Maximum Stamina.","dropped"
"970377","|H0:item:26588:23:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","23","trifling glyph of stamina","4","4","5","Maximum Stamina Enchantment","Adds |cffffff84|r Maximum Stamina.","crafted"
"970876","|H0:item:26588:124:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","124","trifling glyph of stamina","5","2","5","Maximum Stamina Enchantment","Adds |cffffff91|r Maximum Stamina.","unknown"
"969845","|H0:item:26588:6:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","6","trifling glyph of stamina","5","4","5","Maximum Stamina Enchantment","Adds |cffffff91|r Maximum Stamina.","dropped"
"970378","|H0:item:26588:24:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","5","24","trifling glyph of stamina","5","4","5","Maximum Stamina Enchantment","Adds |cffffff91|r Maximum Stamina.","crafted"
"969849","|H0:item:26588:1:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","1","inferior glyph of stamina","0","2","6","Maximum Stamina Enchantment","Adds |cffffff75|r Maximum Stamina.","dropped"
"971162","|H0:item:26588:177:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","177","inferior glyph of stamina","0","2","6","","","unknown"
"969850","|H0:item:26588:2:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","2","inferior glyph of stamina","1","2","6","Maximum Stamina Enchantment","Adds |cffffff82|r Maximum Stamina.","dropped"
"970379","|H0:item:26588:20:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","20","inferior glyph of stamina","1","2","6","Maximum Stamina Enchantment","Adds |cffffff82|r Maximum Stamina.","crafted"
"971112","|H0:item:26588:175:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","175","inferior glyph of stamina","1","2","6","Maximum Stamina Enchantment","Adds |cffffff82|r Maximum Stamina.","unknown"
"970309","|H0:item:26588:19:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","19","inferior glyph of stamina","2","2","6","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","unknown"
"970877","|H0:item:26588:121:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","121","inferior glyph of stamina","2","2","6","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","unknown"
"969851","|H0:item:26588:3:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","3","inferior glyph of stamina","2","3","6","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","dropped"
"969857","|H0:item:26588:9:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","9","inferior glyph of stamina","2","3","6","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","dropped"
"970380","|H0:item:26588:21:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","21","inferior glyph of stamina","2","3","6","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","crafted"
"970629","|H0:item:26588:31:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","31","inferior glyph of stamina","2","3","6","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","crafted"
"970878","|H0:item:26588:122:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","122","inferior glyph of stamina","3","2","6","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","unknown"
"969852","|H0:item:26588:4:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","4","inferior glyph of stamina","3","3","6","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","dropped"
"969855","|H0:item:26588:7:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","7","inferior glyph of stamina","3","3","6","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","dropped"
"970259","|H0:item:26588:11:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","11","inferior glyph of stamina","3","3","6","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","dropped"
"970381","|H0:item:26588:22:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","22","inferior glyph of stamina","3","3","6","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","crafted"
"970697","|H0:item:26588:49:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","49","inferior glyph of stamina","3","3","6","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","unknown"
"970698","|H0:item:26588:50:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","50","inferior glyph of stamina","3","3","6","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","unknown"
"970879","|H0:item:26588:123:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","123","inferior glyph of stamina","4","2","6","Maximum Stamina Enchantment","Adds |cffffff98|r Maximum Stamina.","unknown"
"969853","|H0:item:26588:5:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","5","inferior glyph of stamina","4","4","6","Maximum Stamina Enchantment","Adds |cffffff98|r Maximum Stamina.","dropped"
"969856","|H0:item:26588:8:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","8","inferior glyph of stamina","4","4","6","Maximum Stamina Enchantment","Adds |cffffff98|r Maximum Stamina.","dropped"
"970382","|H0:item:26588:23:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","23","inferior glyph of stamina","4","4","6","Maximum Stamina Enchantment","Adds |cffffff98|r Maximum Stamina.","crafted"
"970880","|H0:item:26588:124:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","124","inferior glyph of stamina","5","2","6","Maximum Stamina Enchantment","Adds |cffffff107|r Maximum Stamina.","unknown"
"969854","|H0:item:26588:6:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","6","inferior glyph of stamina","5","4","6","Maximum Stamina Enchantment","Adds |cffffff107|r Maximum Stamina.","dropped"
"970383","|H0:item:26588:24:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","6","24","inferior glyph of stamina","5","4","6","Maximum Stamina Enchantment","Adds |cffffff107|r Maximum Stamina.","crafted"
"969858","|H0:item:26588:1:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","1","inferior glyph of stamina","0","2","7","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","dropped"
"971163","|H0:item:26588:177:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","177","inferior glyph of stamina","0","2","7","","","unknown"
"969859","|H0:item:26588:2:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","2","inferior glyph of stamina","1","2","7","Maximum Stamina Enchantment","Adds |cffffff82|r Maximum Stamina.","dropped"
"971113","|H0:item:26588:175:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","175","inferior glyph of stamina","1","2","7","Maximum Stamina Enchantment","Adds |cffffff82|r Maximum Stamina.","unknown"
"970384","|H0:item:26588:20:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","20","inferior glyph of stamina","1","3","7","Maximum Stamina Enchantment","Adds |cffffff82|r Maximum Stamina.","crafted"
"970881","|H0:item:26588:121:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","121","inferior glyph of stamina","2","2","7","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","unknown"
"969860","|H0:item:26588:3:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","3","inferior glyph of stamina","2","3","7","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","dropped"
"969866","|H0:item:26588:9:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","9","inferior glyph of stamina","2","3","7","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","dropped"
"970310","|H0:item:26588:19:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","19","inferior glyph of stamina","2","3","7","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","unknown"
"970385","|H0:item:26588:21:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","21","inferior glyph of stamina","2","3","7","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","crafted"
"970630","|H0:item:26588:31:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","31","inferior glyph of stamina","2","3","7","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","crafted"
"970882","|H0:item:26588:122:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","122","inferior glyph of stamina","3","2","7","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","unknown"
"969861","|H0:item:26588:4:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","4","inferior glyph of stamina","3","3","7","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","dropped"
"969864","|H0:item:26588:7:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","7","inferior glyph of stamina","3","3","7","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","dropped"
"970260","|H0:item:26588:11:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","11","inferior glyph of stamina","3","3","7","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","dropped"
"970699","|H0:item:26588:49:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","49","inferior glyph of stamina","3","3","7","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","unknown"
"970700","|H0:item:26588:50:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","50","inferior glyph of stamina","3","3","7","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","unknown"
"970386","|H0:item:26588:22:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","22","inferior glyph of stamina","3","4","7","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","crafted"
"970883","|H0:item:26588:123:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","123","inferior glyph of stamina","4","2","7","Maximum Stamina Enchantment","Adds |cffffff98|r Maximum Stamina.","unknown"
"969862","|H0:item:26588:5:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","5","inferior glyph of stamina","4","4","7","Maximum Stamina Enchantment","Adds |cffffff98|r Maximum Stamina.","dropped"
"969865","|H0:item:26588:8:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","8","inferior glyph of stamina","4","4","7","Maximum Stamina Enchantment","Adds |cffffff98|r Maximum Stamina.","dropped"
"970387","|H0:item:26588:23:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","23","inferior glyph of stamina","4","4","7","Maximum Stamina Enchantment","Adds |cffffff98|r Maximum Stamina.","crafted"
"970884","|H0:item:26588:124:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","124","inferior glyph of stamina","5","2","7","Maximum Stamina Enchantment","Adds |cffffff107|r Maximum Stamina.","unknown"
"969863","|H0:item:26588:6:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","6","inferior glyph of stamina","5","4","7","Maximum Stamina Enchantment","Adds |cffffff107|r Maximum Stamina.","dropped"
"970388","|H0:item:26588:24:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","7","24","inferior glyph of stamina","5","4","7","Maximum Stamina Enchantment","Adds |cffffff107|r Maximum Stamina.","crafted"
"969867","|H0:item:26588:1:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","1","inferior glyph of stamina","0","2","8","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","dropped"
"971164","|H0:item:26588:177:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","177","inferior glyph of stamina","0","2","8","","","unknown"
"969868","|H0:item:26588:2:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","2","inferior glyph of stamina","1","2","8","Maximum Stamina Enchantment","Adds |cffffff82|r Maximum Stamina.","dropped"
"971114","|H0:item:26588:175:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","175","inferior glyph of stamina","1","2","8","Maximum Stamina Enchantment","Adds |cffffff82|r Maximum Stamina.","unknown"
"970389","|H0:item:26588:20:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","20","inferior glyph of stamina","1","3","8","Maximum Stamina Enchantment","Adds |cffffff82|r Maximum Stamina.","crafted"
"970885","|H0:item:26588:121:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","121","inferior glyph of stamina","2","2","8","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","unknown"
"969869","|H0:item:26588:3:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","3","inferior glyph of stamina","2","3","8","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","dropped"
"969875","|H0:item:26588:9:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","9","inferior glyph of stamina","2","3","8","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","dropped"
"970311","|H0:item:26588:19:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","19","inferior glyph of stamina","2","3","8","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","unknown"
"970390","|H0:item:26588:21:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","21","inferior glyph of stamina","2","3","8","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","crafted"
"970631","|H0:item:26588:31:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","31","inferior glyph of stamina","2","3","8","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","crafted"
"970886","|H0:item:26588:122:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","122","inferior glyph of stamina","3","2","8","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","unknown"
"969870","|H0:item:26588:4:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","4","inferior glyph of stamina","3","3","8","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","dropped"
"970702","|H0:item:26588:50:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","50","inferior glyph of stamina","3","3","8","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","unknown"
"969873","|H0:item:26588:7:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","7","inferior glyph of stamina","3","4","8","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","dropped"
"970261","|H0:item:26588:11:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","11","inferior glyph of stamina","3","4","8","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","dropped"
"970391","|H0:item:26588:22:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","22","inferior glyph of stamina","3","4","8","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","crafted"
"970701","|H0:item:26588:49:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","49","inferior glyph of stamina","3","4","8","Maximum Stamina Enchantment","Adds |cffffff93|r Maximum Stamina.","unknown"
"970887","|H0:item:26588:123:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","123","inferior glyph of stamina","4","2","8","Maximum Stamina Enchantment","Adds |cffffff98|r Maximum Stamina.","unknown"
"969871","|H0:item:26588:5:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","5","inferior glyph of stamina","4","4","8","Maximum Stamina Enchantment","Adds |cffffff98|r Maximum Stamina.","dropped"
"969874","|H0:item:26588:8:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","8","inferior glyph of stamina","4","4","8","Maximum Stamina Enchantment","Adds |cffffff98|r Maximum Stamina.","dropped"
"970392","|H0:item:26588:23:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","23","inferior glyph of stamina","4","4","8","Maximum Stamina Enchantment","Adds |cffffff98|r Maximum Stamina.","crafted"
"970888","|H0:item:26588:124:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","124","inferior glyph of stamina","5","2","8","Maximum Stamina Enchantment","Adds |cffffff107|r Maximum Stamina.","unknown"
"969872","|H0:item:26588:6:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","6","inferior glyph of stamina","5","4","8","Maximum Stamina Enchantment","Adds |cffffff107|r Maximum Stamina.","dropped"
"970393","|H0:item:26588:24:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","8","24","inferior glyph of stamina","5","4","8","Maximum Stamina Enchantment","Adds |cffffff107|r Maximum Stamina.","crafted"
"969876","|H0:item:26588:1:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","1","inferior glyph of stamina","0","2","9","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","dropped"
"971165","|H0:item:26588:177:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","177","inferior glyph of stamina","0","3","9","","","unknown"
"971115","|H0:item:26588:175:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","175","inferior glyph of stamina","1","2","9","Maximum Stamina Enchantment","Adds |cffffff82|r Maximum Stamina.","unknown"
"969877","|H0:item:26588:2:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","2","inferior glyph of stamina","1","3","9","Maximum Stamina Enchantment","Adds |cffffff82|r Maximum Stamina.","dropped"
"970394","|H0:item:26588:20:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","20","inferior glyph of stamina","1","3","9","Maximum Stamina Enchantment","Adds |cffffff82|r Maximum Stamina.","crafted"
"970889","|H0:item:26588:121:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","9","121","inferior glyph of stamina","2","2","9","Maximum Stamina Enchantment","Adds |cffffff86|r Maximum Stamina.","unknown"
