"id","link","internalLevel","internalSubtype","quality","value","level","armorRating","enchantName","enchantDesc","setMaxEquipCount","setBonusDesc1","setBonusDesc2","setBonusDesc3","traitDesc","comment"
"19221416","|H0:item:68119:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","0","1","0","1","-1","0","","","0","(1 item) Adds 1 Weapon Damage","Adds 1 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 0 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","?"
"19222303","|H0:item:68119:49:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","49","3","15","2","157","Maximum Magicka Enchantment","Adds 80 Maximum Magicka.","2","(1 item) Adds 15 Weapon Damage","Adds 15 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 60 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19221975","|H0:item:68119:22:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","22","3","16","2","171","Maximum Magicka Enchantment","Adds 80 Maximum Magicka.","2","(1 item) Adds 16 Weapon Damage","Adds 16 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 66 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","crafted"
"19222477","|H0:item:68119:123:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","123","4","6","2","45","Maximum Magicka Enchantment","Adds 84 Maximum Magicka.","0","(1 item) Adds 3 Weapon Damage","Adds 3 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 12 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","unknown"
"19221431","|H0:item:68119:5:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","5","4","16","2","185","Maximum Magicka Enchantment","Adds 84 Maximum Magicka.","2","(1 item) Adds 18 Weapon Damage","Adds 18 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 72 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","dropped"
"19221434","|H0:item:68119:8:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","8","4","17","2","199","Maximum Magicka Enchantment","Adds 84 Maximum Magicka.","2","(1 item) Adds 19 Weapon Damage","Adds 19 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 78 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","dropped"
"19222226","|H0:item:68119:28:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","28","4","17","2","199","Maximum Magicka Enchantment","Adds 84 Maximum Magicka.","2","(1 item) Adds 19 Weapon Damage","Adds 19 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 78 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","crafted"
"19221976","|H0:item:68119:23:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","23","4","18","2","213","Maximum Magicka Enchantment","Adds 84 Maximum Magicka.","2","(1 item) Adds 21 Weapon Damage","Adds 21 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 84 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","crafted"
"19222478","|H0:item:68119:124:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","124","5","6","2","45","Maximum Magicka Enchantment","Adds 91 Maximum Magicka.","0","(1 item) Adds 3 Weapon Damage","Adds 3 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 12 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","unknown"
"19221432","|H0:item:68119:6:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","6","5","18","2","227","Maximum Magicka Enchantment","Adds 91 Maximum Magicka.","2","(1 item) Adds 22 Weapon Damage","Adds 22 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 90 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","dropped"
"19221977","|H0:item:68119:24:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","24","5","20","2","255","Maximum Magicka Enchantment","Adds 91 Maximum Magicka.","2","(1 item) Adds 25 Weapon Damage","Adds 25 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 102 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","crafted"
"19222227","|H0:item:68119:29:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","29","5","20","2","241","Maximum Magicka Enchantment","Adds 91 Maximum Magicka.","2","(1 item) Adds 24 Weapon Damage","Adds 24 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 96 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","crafted"
"19221436","|H0:item:68119:1:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","1","0","8","3","59","Maximum Magicka Enchantment","Adds 75 Maximum Magicka.","2","(1 item) Adds 4 Weapon Damage","Adds 4 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 18 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","dropped"
"19222773","|H0:item:68119:177:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","177","0","10","3","73","","","2","(1 item) Adds 6 Weapon Damage","Adds 6 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 24 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","unknown"
"19222723","|H0:item:68119:175:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","175","1","8","3","59","Maximum Magicka Enchantment","Adds 70 Maximum Magicka.","2","(1 item) Adds 4 Weapon Damage","Adds 4 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 18 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","unknown"
"19221437","|H0:item:68119:2:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","2","1","10","3","73","Maximum Magicka Enchantment","Adds 70 Maximum Magicka.","2","(1 item) Adds 6 Weapon Damage","Adds 6 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 24 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","dropped"
"19221978","|H0:item:68119:20:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","20","1","11","3","101","Maximum Magicka Enchantment","Adds 70 Maximum Magicka.","2","(1 item) Adds 9 Weapon Damage","Adds 9 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 36 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","crafted"
"19222228","|H0:item:68119:25:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","25","1","11","3","87","Maximum Magicka Enchantment","Adds 70 Maximum Magicka.","2","(1 item) Adds 7 Weapon Damage","Adds 7 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 30 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","crafted"
"19222479","|H0:item:68119:121:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","121","2","8","3","59","Maximum Magicka Enchantment","Adds 75 Maximum Magicka.","2","(1 item) Adds 4 Weapon Damage","Adds 4 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 18 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","unknown"
"19221920","|H0:item:68119:19:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","19","2","11","3","101","Maximum Magicka Enchantment","Adds 75 Maximum Magicka.","2","(1 item) Adds 9 Weapon Damage","Adds 9 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 36 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","unknown"
"19221438","|H0:item:68119:3:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","3","2","12","3","129","Maximum Magicka Enchantment","Adds 75 Maximum Magicka.","2","(1 item) Adds 12 Weapon Damage","Adds 12 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 48 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","dropped"
"19222229","|H0:item:68119:26:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","26","2","12","3","129","Maximum Magicka Enchantment","Adds 75 Maximum Magicka.","2","(1 item) Adds 12 Weapon Damage","Adds 12 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 48 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","crafted"
"19222240","|H0:item:68119:31:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","31","2","12","3","115","Maximum Magicka Enchantment","Adds 75 Maximum Magicka.","2","(1 item) Adds 10 Weapon Damage","Adds 10 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 42 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","crafted"
"19221444","|H0:item:68119:9:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","9","2","13","3","143","Maximum Magicka Enchantment","Adds 75 Maximum Magicka.","2","(1 item) Adds 13 Weapon Damage","Adds 13 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 54 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","dropped"
"19221979","|H0:item:68119:21:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","21","2","13","3","143","Maximum Magicka Enchantment","Adds 75 Maximum Magicka.","2","(1 item) Adds 13 Weapon Damage","Adds 13 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 54 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","crafted"
"19222480","|H0:item:68119:122:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","122","3","8","3","59","Maximum Magicka Enchantment","Adds 80 Maximum Magicka.","0","(1 item) Adds 4 Weapon Damage","Adds 4 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 18 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19221439","|H0:item:68119:4:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","4","3","15","3","157","Maximum Magicka Enchantment","Adds 80 Maximum Magicka.","2","(1 item) Adds 15 Weapon Damage","Adds 15 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 60 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","dropped"
"19222306","|H0:item:68119:50:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","50","3","15","3","157","Maximum Magicka Enchantment","Adds 80 Maximum Magicka.","2","(1 item) Adds 15 Weapon Damage","Adds 15 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 60 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19221442","|H0:item:68119:7:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","7","3","16","3","171","Maximum Magicka Enchantment","Adds 80 Maximum Magicka.","2","(1 item) Adds 16 Weapon Damage","Adds 16 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 66 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","dropped"
"19221870","|H0:item:68119:11:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","11","3","16","3","171","Maximum Magicka Enchantment","Adds 80 Maximum Magicka.","2","(1 item) Adds 16 Weapon Damage","Adds 16 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 66 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","dropped"
"19221980","|H0:item:68119:22:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","22","3","16","3","185","Maximum Magicka Enchantment","Adds 80 Maximum Magicka.","2","(1 item) Adds 18 Weapon Damage","Adds 18 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 72 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","crafted"
"19222230","|H0:item:68119:27:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","27","3","16","3","171","Maximum Magicka Enchantment","Adds 80 Maximum Magicka.","2","(1 item) Adds 16 Weapon Damage","Adds 16 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 66 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","crafted"
"19222305","|H0:item:68119:49:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","49","3","16","3","171","Maximum Magicka Enchantment","Adds 80 Maximum Magicka.","2","(1 item) Adds 16 Weapon Damage","Adds 16 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 66 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19222481","|H0:item:68119:123:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","123","4","8","3","59","Maximum Magicka Enchantment","Adds 84 Maximum Magicka.","0","(1 item) Adds 4 Weapon Damage","Adds 4 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 18 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","unknown"
"19221440","|H0:item:68119:5:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","5","4","17","3","199","Maximum Magicka Enchantment","Adds 84 Maximum Magicka.","2","(1 item) Adds 19 Weapon Damage","Adds 19 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 78 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","dropped"
"19221443","|H0:item:68119:8:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","8","4","18","3","213","Maximum Magicka Enchantment","Adds 84 Maximum Magicka.","2","(1 item) Adds 21 Weapon Damage","Adds 21 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 84 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","dropped"
"19221981","|H0:item:68119:23:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","23","4","18","3","227","Maximum Magicka Enchantment","Adds 84 Maximum Magicka.","2","(1 item) Adds 22 Weapon Damage","Adds 22 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 90 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","crafted"
"19222231","|H0:item:68119:28:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","28","4","18","3","213","Maximum Magicka Enchantment","Adds 84 Maximum Magicka.","2","(1 item) Adds 21 Weapon Damage","Adds 21 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 84 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","crafted"
"19222482","|H0:item:68119:124:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","124","5","8","3","59","Maximum Magicka Enchantment","Adds 91 Maximum Magicka.","0","(1 item) Adds 4 Weapon Damage","Adds 4 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 18 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","unknown"
