"id","link","internalLevel","internalSubtype","name","trait","quality","value","level","type","equipType","weaponType","armorType","armorRating","weaponPower","cond","enchantName","enchantDesc","setName","setBonusCount","setMaxEquipCount","setBonusCount1","setBonusCount2","setBonusCount3","setBonusCount4","setBonusDesc1","setBonusDesc2","setBonusDesc3","setBonusDesc4","bindType","traitDesc","comment"
"19219952","|H0:item:68118:9:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","9","Molag Kena's Mask","18","2","12","2","2","1","0","2","185","0","0","Maximum Stamina Enchantment","Adds 75 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 12 Weapon Damage","Adds 12 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 48 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","dropped"
"19220491","|H0:item:68118:21:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","21","Molag Kena's Mask","18","2","12","2","2","1","0","2","185","0","0","Maximum Stamina Enchantment","Adds 75 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 12 Weapon Damage","Adds 12 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 48 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","crafted"
"19220741","|H0:item:68118:26:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","26","Molag Kena's Mask","18","2","12","2","2","1","0","2","164","0","0","Maximum Stamina Enchantment","Adds 75 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 10 Weapon Damage","Adds 10 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 42 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","crafted"
"19220993","|H0:item:68118:122:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","122","Molag Kena's Mask","18","3","6","2","2","1","0","2","59","0","0","Maximum Stamina Enchantment","Adds 80 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 3 Weapon Damage","Adds 3 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 12 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19219947","|H0:item:68118:4:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","4","Molag Kena's Mask","18","3","13","2","2","1","0","2","206","0","0","Maximum Stamina Enchantment","Adds 80 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 13 Weapon Damage","Adds 13 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 54 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220821","|H0:item:68118:50:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","50","Molag Kena's Mask","18","3","13","2","2","1","0","2","206","0","0","Maximum Stamina Enchantment","Adds 80 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 13 Weapon Damage","Adds 13 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 54 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19219950","|H0:item:68118:7:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","7","Molag Kena's Mask","18","3","15","2","2","1","0","2","227","0","0","Maximum Stamina Enchantment","Adds 80 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 15 Weapon Damage","Adds 15 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 60 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220386","|H0:item:68118:11:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","11","Molag Kena's Mask","18","3","15","2","2","1","0","2","227","0","0","Maximum Stamina Enchantment","Adds 80 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 15 Weapon Damage","Adds 15 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 60 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220742","|H0:item:68118:27:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","27","Molag Kena's Mask","18","3","15","2","2","1","0","2","227","0","0","Maximum Stamina Enchantment","Adds 80 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 15 Weapon Damage","Adds 15 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 60 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","crafted"
"19220820","|H0:item:68118:49:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","49","Molag Kena's Mask","18","3","15","2","2","1","0","2","227","0","0","Maximum Stamina Enchantment","Adds 80 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 15 Weapon Damage","Adds 15 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 60 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19220492","|H0:item:68118:22:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","22","Molag Kena's Mask","18","3","16","2","2","1","0","2","248","0","0","Maximum Stamina Enchantment","Adds 80 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 16 Weapon Damage","Adds 16 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 66 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","crafted"
"19220994","|H0:item:68118:123:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","123","Molag Kena's Mask","18","4","6","2","2","1","0","2","59","0","0","Maximum Stamina Enchantment","Adds 84 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 3 Weapon Damage","Adds 3 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 12 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 6.5%.","unknown"
"19219948","|H0:item:68118:5:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","5","Molag Kena's Mask","18","4","16","2","2","1","0","2","269","0","0","Maximum Stamina Enchantment","Adds 84 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 18 Weapon Damage","Adds 18 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 72 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 6.5%.","dropped"
"19219951","|H0:item:68118:8:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","8","Molag Kena's Mask","18","4","17","2","2","1","0","2","290","0","0","Maximum Stamina Enchantment","Adds 84 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 19 Weapon Damage","Adds 19 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 78 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 6.5%.","dropped"
"19220743","|H0:item:68118:28:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","28","Molag Kena's Mask","18","4","17","2","2","1","0","2","290","0","0","Maximum Stamina Enchantment","Adds 84 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 19 Weapon Damage","Adds 19 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 78 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 6.5%.","crafted"
"19220493","|H0:item:68118:23:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","23","Molag Kena's Mask","18","4","18","2","2","1","0","2","311","0","0","Maximum Stamina Enchantment","Adds 84 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 21 Weapon Damage","Adds 21 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 84 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 6.5%.","crafted"
"19220995","|H0:item:68118:124:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","124","Molag Kena's Mask","18","5","6","2","2","1","0","2","59","0","0","Maximum Stamina Enchantment","Adds 91 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 3 Weapon Damage","Adds 3 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 12 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 7.5%.","unknown"
"19219949","|H0:item:68118:6:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","6","Molag Kena's Mask","18","5","18","2","2","1","0","2","332","0","0","Maximum Stamina Enchantment","Adds 91 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 22 Weapon Damage","Adds 22 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 90 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 7.5%.","dropped"
"19220494","|H0:item:68118:24:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","24","Molag Kena's Mask","18","5","20","2","2","1","0","2","374","0","0","Maximum Stamina Enchantment","Adds 91 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 25 Weapon Damage","Adds 25 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 102 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 7.5%.","crafted"
"19220744","|H0:item:68118:29:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","2","29","Molag Kena's Mask","18","5","20","2","2","1","0","2","353","0","0","Maximum Stamina Enchantment","Adds 91 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 24 Weapon Damage","Adds 24 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 96 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 7.5%.","crafted"
"19219953","|H0:item:68118:1:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","1","Molag Kena's Mask","18","0","8","3","2","1","0","2","80","0","0","Maximum Stamina Enchantment","Adds 75 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 4 Weapon Damage","Adds 4 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 18 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 2.5%.","dropped"
"19221290","|H0:item:68118:177:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","177","Molag Kena's Mask","18","0","10","3","2","1","0","2","101","0","0","","","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 6 Weapon Damage","Adds 6 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 24 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 2.5%.","unknown"
"19221240","|H0:item:68118:175:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","175","Molag Kena's Mask","18","1","8","3","2","1","0","2","80","0","0","Maximum Stamina Enchantment","Adds 70 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 4 Weapon Damage","Adds 4 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 18 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 3.5%.","unknown"
"19219954","|H0:item:68118:2:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","2","Molag Kena's Mask","18","1","10","3","2","1","0","2","101","0","0","Maximum Stamina Enchantment","Adds 70 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 6 Weapon Damage","Adds 6 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 24 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 3.5%.","dropped"
"19220495","|H0:item:68118:20:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","20","Molag Kena's Mask","18","1","11","3","2","1","0","2","143","0","0","Maximum Stamina Enchantment","Adds 70 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 9 Weapon Damage","Adds 9 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 36 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 3.5%.","crafted"
"19220745","|H0:item:68118:25:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","25","Molag Kena's Mask","18","1","11","3","2","1","0","2","122","0","0","Maximum Stamina Enchantment","Adds 70 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 7 Weapon Damage","Adds 7 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 30 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 3.5%.","crafted"
"19220996","|H0:item:68118:121:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","121","Molag Kena's Mask","18","2","8","3","2","1","0","2","80","0","0","Maximum Stamina Enchantment","Adds 75 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 4 Weapon Damage","Adds 4 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 18 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","unknown"
"19220437","|H0:item:68118:19:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","19","Molag Kena's Mask","18","2","11","3","2","1","0","2","143","0","0","Maximum Stamina Enchantment","Adds 75 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 9 Weapon Damage","Adds 9 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 36 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","unknown"
"19219955","|H0:item:68118:3:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","3","Molag Kena's Mask","18","2","12","3","2","1","0","2","185","0","0","Maximum Stamina Enchantment","Adds 75 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 12 Weapon Damage","Adds 12 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 48 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","dropped"
"19220746","|H0:item:68118:26:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","26","Molag Kena's Mask","18","2","12","3","2","1","0","2","185","0","0","Maximum Stamina Enchantment","Adds 75 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 12 Weapon Damage","Adds 12 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 48 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","crafted"
"19220757","|H0:item:68118:31:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","3","31","Molag Kena's Mask","18","2","12","3","2","1","0","2","164","0","0","Maximum Stamina Enchantment","Adds 75 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 10 Weapon Damage","Adds 10 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 42 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","crafted"
